project_id,nature_id,spatial_domain_id,mapping_type_id,variable_id,period_id,ensemble_id,gcm_id,rcm_id,rcm_resolution_id,rcp_id,driving_member_id,climex_member_id,post_processing_id,post_processing_obs_id,start,end,version,finest_resolution,first_member,latest_version,path
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdh,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDH_CQM_NRC_XXX_XXXXXX_XXX_MB_20190201-0428.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdi,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDI_CQM_NRC_XXX_XXXXXX_XXX_MB_20190202-1307.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdj,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDJ_CQM_NRC_XXX_XXXXXX_XXX_MB_20190202-1921.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdk,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDK_CQM_NRC_XXX_XXXXXX_XXX_MB_20190204-2307.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdl,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDL_CQM_NRC_XXX_XXXXXX_XXX_MB_20190205-0051.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdm,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDM_CQM_NRC_XXX_XXXXXX_XXX_MB_20190206-0920.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdn,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDN_CQM_NRC_XXX_XXXXXX_XXX_MB_20190206-0833.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdo,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDO_CQM_NRC_XXX_XXXXXX_XXX_MB_20190207-1936.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdp,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDP_CQM_NRC_XXX_XXXXXX_XXX_MB_20190207-1935.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdq,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDQ_CQM_NRC_XXX_XXXXXX_XXX_MB_20190209-2040.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdr,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDR_CQM_NRC_XXX_XXXXXX_XXX_MB_20190209-2142.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kds,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDS_CQM_NRC_XXX_XXXXXX_XXX_MB_20190209-2141.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdt,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDT_CQM_NRC_XXX_XXXXXX_XXX_MB_20190211-1500.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,kdu,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDU_CQM_NRC_XXX_XXXXXX_XXX_MB_20190211-1500.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,kdv,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDV_CQM_NRC_XXX_XXXXXX_XXX_MB_20190211-1535.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,kdw,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDW_CQM_NRC_XXX_XXXXXX_XXX_MB_20190213-0107.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,kdx,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDX_CQM_NRC_XXX_XXXXXX_XXX_MB_20190213-0040.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,kdy,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDY_CQM_NRC_XXX_XXXXXX_XXX_MB_20190213-0105.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,kdz,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KDZ_CQM_NRC_XXX_XXXXXX_XXX_MB_20190214-1240.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,kea,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEA_CQM_NRC_XXX_XXXXXX_XXX_MB_20190214-1301.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,keb,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEB_CQM_NRC_XXX_XXXXXX_XXX_MB_20190214-1410.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,kec,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEC_CQM_NRC_XXX_XXXXXX_XXX_MB_20190216-0108.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r3i1p1,ked,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KED_CQM_NRC_XXX_XXXXXX_XXX_MB_20190215-2333.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,kee,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEE_CQM_NRC_XXX_XXXXXX_XXX_MB_20190215-2331.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,kef,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEF_CQM_NRC_XXX_XXXXXX_XXX_MB_20190217-1805.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,keg,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEG_CQM_NRC_XXX_XXXXXX_XXX_MB_20190217-2020.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,keh,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEH_CQM_NRC_XXX_XXXXXX_XXX_MB_20190217-1834.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,kei,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEI_CQM_NRC_XXX_XXXXXX_XXX_MB_20190218-0022.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,kej,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEJ_CQM_NRC_XXX_XXXXXX_XXX_MB_20190218-0117.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,kek,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEK_CQM_NRC_XXX_XXXXXX_XXX_MB_20190219-1020.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,kel,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEL_CQM_NRC_XXX_XXXXXX_XXX_MB_20190219-1008.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,kem,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEM_CQM_NRC_XXX_XXXXXX_XXX_MB_20190219-0930.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r4i1p1,ken,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEN_CQM_NRC_XXX_XXXXXX_XXX_MB_20190220-0849.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,keo,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEO_CQM_NRC_XXX_XXXXXX_XXX_MB_20190220-0734.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,kep,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEP_CQM_NRC_XXX_XXXXXX_XXX_MB_20190220-0813.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,keq,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEQ_CQM_NRC_XXX_XXXXXX_XXX_MB_20190221-1616.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,ker,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KER_CQM_NRC_XXX_XXXXXX_XXX_MB_20190221-1541.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,kes,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KES_CQM_NRC_XXX_XXXXXX_XXX_MB_20190221-1554.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,ket,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KET_CQM_NRC_XXX_XXXXXX_XXX_MB_20190222-0623.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,keu,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEU_CQM_NRC_XXX_XXXXXX_XXX_MB_20190222-0311.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,kev,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEV_CQM_NRC_XXX_XXXXXX_XXX_MB_20190223-0941.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,kew,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEW_CQM_NRC_XXX_XXXXXX_XXX_MB_20190223-0917.nc
cQ2,SimulatedClimate,Quebec,AveragedObsToSimGrid,tasmin,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r5i1p1,kex,QuantileMapping-MovingWindow-Detrending,NRCAN,,,v1.0,True,True,True,/climex/v1.0/CQM/tasmin/CQ2_CLISIM_QUEBEC_A2S_TASMIN_CON_CEX_CE2_CO1_KEX_CQM_NRC_XXX_XXXXXX_XXX_MB_20190223-1030.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kda,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDA_DIR_XXX_XXX_XXXXXX_XXX_GR_20190130-0903.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdb,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDB_DIR_XXX_XXX_XXXXXX_XXX_GR_20190201-0738.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdc,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDC_DIR_XXX_XXX_XXXXXX_XXX_GR_20190202-1222.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdd,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDD_DIR_XXX_XXX_XXXXXX_XXX_GR_20190203-1742.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kde,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDE_DIR_XXX_XXX_XXXXXX_XXX_GR_20190205-2125.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdf,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDF_DIR_XXX_XXX_XXXXXX_XXX_GR_20190208-0049.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdg,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDG_DIR_XXX_XXX_XXXXXX_XXX_GR_20190210-0341.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdh,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDH_DIR_XXX_XXX_XXXXXX_XXX_GR_20190212-1148.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdi,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDI_DIR_XXX_XXX_XXXXXX_XXX_GR_20190214-1547.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r1i1p1,kdj,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDJ_DIR_XXX_XXX_XXXXXX_XXX_GR_20190216-2034.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdk,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDK_DIR_XXX_XXX_XXXXXX_XXX_GR_20190130-0246.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdl,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDL_DIR_XXX_XXX_XXXXXX_XXX_GR_20190131-1838.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdm,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDM_DIR_XXX_XXX_XXXXXX_XXX_GR_20190202-0504.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdn,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDN_DIR_XXX_XXX_XXXXXX_XXX_GR_20190203-2042.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdo,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDO_DIR_XXX_XXX_XXXXXX_XXX_GR_20190205-2304.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdp,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDP_DIR_XXX_XXX_XXXXXX_XXX_GR_20190208-0248.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdq,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDQ_DIR_XXX_XXX_XXXXXX_XXX_GR_20190210-0455.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kdr,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDR_DIR_XXX_XXX_XXXXXX_XXX_GR_20190212-1302.nc
cQ2,SimulatedClimate,Quebec,OriginalGrid,pr,1955-2100,ClimEx,CanESM2,CRCM5-Ouranos,NAM-11,rcp85,r2i1p1,kds,Raw,NotApplicable,,,v1.0,True,True,True,/climex/v1.0/DIR/pr/CQ2_CLISIM_QUEBEC_XXX_PRECIP_CON_CEX_CE2_CO1_KDS_DIR_XXX_XXX_XXXXXX_XXX_GR_20190214-1541.nc
